메이l ,2020.12.29,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
박영석 ,2021.03.14,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    역시 코디야
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        코디 제품만 써요.<br>
다른 제품 구매해봐도 다시 코디로...<br>
도톰해서 좋고, 가성비로 좋고,<br>
미용 티슈처럼 부드럽진 않지만<br>
적당히 부드럽고, 이만한 화장지 없네요.
                    
                </div>",https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202103/14/5270868640423770636/6d358ff9-0a11-4601-92de-fab953dac0f1.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202103/14/5270868640423770636/6d358ff9-0a11-4601-92de-fab953dac0f1.jpg
최*주 ,2018.09.30,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        역시 쿠팡맨이네요. <br>
집이 제주도라 늦게 올 줄 알았는데 목요일 오후에 샀더니 금요일 밤에 도착했더라구요. 이렇게 빠른 배송 감동입니다.<br>
<br>
후기 쓰러 들어와보니 품절이네요. 인기가 많은가봐요~ 뭔가 득템한 느낌! <br>
<br>
전에 코디 코튼화이트 사서 썼는데 이번에 신제품이 나온 거 같아 사봤어요. 로맨틱코튼이라는 이름처럼 은은하게 향기가 나서 좋아요. 그리고 휴지가 부드러워서 그런지 변기에 버리면 다른 제품보다 더 잘 풀려서 내려가는 느낌입니다. <br>
<br>
이번에 사용해보고 다음에 또 코디꺼 구매할 꺼 같네요!<br>
많이 파세요~
                    
                </div>",https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/201809/30/360766358212784427/cdebfd70-4e04-4c51-b6a5-2e93e207c1e6.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/201809/30/360766358212784427/cdebfd70-4e04-4c51-b6a5-2e93e207c1e6.jpg
이*윤 ,2021.08.17,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        이상품은 가성비가 좋은 제품이다. 펄프의 질도 생각보다 부드러우면서 좋았다. 기대이상으로 앞으로 계속 사용할 생각이다.
                    
                </div>",,
최*필 ,2018.09.30,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    베스트 다음 정도는 되요!
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        사실 구매후기 잘 안쓰는데... 혜택이 원지도 잘 모르겠고...<br>
아무튼 집사람이 시켜서 이것저것 사긴 사는데, 물건 오고 나면 그뒤는 사실 큰 관심 없어요.<br>
오늘도 쌀을 살까 하고 들어왔다가 마이쿠팡에서 그제 온 ""코디 화장지 로맨틱 코튼"" 보게 돴고, 이건 사람마다 호불호가 크게 없으니 하번 써볼까 하는 마음에서...<br>
역시 쿠팡맨은 오늘도 실망시키지 않게 배달해 주었고, 화장지는박스에 담겨 깔끔하게.. 그리고 중요한 화장지는 도톰하면서 부드럽고..화장실에서의 거시기한 냄새도 덮어줄 은은한 라벤다 향까지..<br>
산 가격에 이정도 품질이면 꽤 만족한 편입니다<br>
담에 살때 이 물건 보이면 또 살께요~~~참고로 물건 왔을때 집사람이 찍어둔 사진한장..
                    
                </div>",https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/201809/30/8249661815984586488/481395aa-42b3-40dc-832d-93c765f11028.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/201809/30/8249661815984586488/481395aa-42b3-40dc-832d-93c765f11028.jpg
조*연 ,2021.08.23,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    집들이선물로좋아요
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        집들이 선물로 보냈습니다 무겁게 들고가지 않아 좋았어요
                    
                </div>",,
엄*동 ,2021.08.15,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        향도 은은하고.<br>
먼지도 없어서 좋아요.<br>
적당히 질기고, 톡톡 잘 끊어져요.<br>
좀 헤픈게 아쉽긴 합니다^^
                    
                </div>",,
정* ,2018.12.25,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    적당히 만족합니다. 재구매의사 있구요.
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        그동안은 코스트코에서 크리넥스 구매해서 사용했는데 어깨통증으로 무거운거는 온라인구매하려고 로켓배송으로 여러 화장지를 사봤습니다. <br>
결론은 그나마 이제품이 젤 낫네요.<br>
두께감은 코스트코 크리넥스보다 떨어집니다. 두툼한 느낌은 아니지만 적당한 두께감이라 비데 건조기능후 사용은 무리없습니다.<br>
또한, 먼지가 마니 안나서 좋네요.<br>
향은 거의 없는듯해서 향에 예민하신 분들께 적합합니다.<br>
부드러움 정도도 적당합니다.  물론 코스트코 크리넥스보단 못합니다. 그래도 사용함에 크게 문제없네요.<br>
가격은 적당히 착하지만, 1롤 길이가 짧아 금방금방 없어지네요.<br>
온라인 구매시에는 요제품 재구매 의사있습니다.
                    
                </div>",,
김*주 ,2020.11.06,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    품질이 결코 나쁘지 않구요 사용감도 뛰어 납니다^^
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        포장이 참 아늑하고 부드럽게 느껴지네요<br>
마침 떨어진 휴지로 인해서 다급히 주문한건데 매우 만족입니다<br>
첫 만남부터 말이죠~^^<br>
<br>
저희는 딱히 아무리 고급이라도 화장실과 애기들 뒤치닥거리등등 다용도로 사용하다보니 큰 의미를 두고 있진 않지만~그래도 ㅋ ㅋ 확실히   가격대가 높은 제품일수록 부드럽고 사용감도 뛰어난건 사실 입니다<br>
<br>
요즘은 휴지통 없는 화장실이 대세 아닌가 싶은데요<br>
그래서 욕실 수리를 하고난뒤부턴 속이 편안 합니다<br>
눈에 휴지통이 보이질 않으니 좋은거죠<br>
버릴 이유도 없고 말이죠<br>
<br>
지금 사용하고 있는 요것도 딱히 단점은 없구요 잘만 사용하고 있답니다^^
                    
                </div>",,
김*진 ,2020.07.15,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        항상 요 화장지만<br>
사용하는데<br>
부드럽고<br>
잘 찢어지지않고<br>
화장지면에<br>
엠보싱과 장미꽃으로<br>
고급스럽고<br>
무엇보다<br>
절취선이 확실해서<br>
원하는만큼<br>
잘 떨어져서<br>
편해요<br>
천연펄프라 더욱<br>
믿고삽니다
                    
                </div>",https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202007/15/5939745858290025653/ce949376-484e-4f08-821e-51bc34cb8524.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202007/15/5939745858290025653/ce949376-484e-4f08-821e-51bc34cb8524.jpg
손*선 ,2021.06.27,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    3겹~ 싸고 부드러 맘한테도 선물함~^^
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        생각보다 아깝지 않은 화장지~ <br>
얘기했더니  맘이 "" 나두 없는데, 구매해서 보내줘~""<br>
하긴 동네는 화장지는 조금 비싸요^^<br>
우리 코디 ~ 화장지 팍팍 쓰는 딸내미한테도  아깝지 않고요~무늬도 귀여워라 하고요<br>
(동네서 화장지는 사본적 없음)
                    
                </div>",,
박*영 ,2021.07.30,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 2팩","
                
                    좋네요
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        먼지도 없고 쓰기도 편해서 남편이 이걸로 고정하자고 하네요
                    
                </div>",https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202107/30/7084778076632156702/c7985e1c-895c-47fb-9ff3-a2b1dc4d5560.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202107/30/7084778076632156702/c7985e1c-895c-47fb-9ff3-a2b1dc4d5560.jpg
황*원 ,2021.08.10,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        제품 품질은 괜찮으나 인간적으로 넘 엉성하게 감겨 있어요..
                    
                </div>",,
박*희 ,2021.01.22,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        상품평 보고구매했는데..<br>
상품은 좋네요<br>
부드럽고 3겹인데 두꺼운것같아요<br>
ㅋ 다이소에서 저렴해서 산휴지는 뜯어보니깐 2경이더라구요<br>
ㅋ 6칸씩 끊어써야하는데<br>
이녀석은 두꺼워서 6칸까지는 않써도될것같네요<br>
4칸이면될것같네요 ㅋ<br>
일단 맘에들고요<br>
담에 또구매할거지는 더 사용해보고 결정내릴께요
                    
                </div>",https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202101/22/848725057808056525/13df0025-d786-44ec-b31d-32b4197aebed.jpg,https://thumbnail9.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202101/22/848725057808056525/13df0025-d786-44ec-b31d-32b4197aebed.jpg
정*애 ,2019.12.25,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        요 화장지 고를때 부터 좀 찜찜 했었는데 역시나 생각대로 싼게 비지떡 이란 말이 실감 났네요. 길이는 조금 짧다고 알고는 있었지만 중요한건 화장지 품질이 너무 아니였어요.몇칸 쓸려고 툭 떼면 먼지가 풀풀 날리고 또한 얇아서 한개 쓰기 시작하면 순간순간 훅훅~ 줄어드는게 눈에 보일정도네요. 에휴~ 제품을 잘못 고른 제탓으로 돌릴려구요.이 제품 두번 다시는 구매 안한다고 첨엔 상품평을 썼었는데 조금 수정 합니다. 조금씩 쓰기 시작하니깐 먼지도 덜 나오고 그냥저냥 쓰기엔 괜찬은것같아요. 쉽게 말씀드려서 화장지 금액 만큼 이라고 생각하심 될것같아요...
                    
                </div>",,
이*기 ,2019.07.10,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    가성비 좋음
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        ( 첫 구매자 사용 후기 )<br>
<br>
알아볼만큼 비교 시간 갖고<br>
평 좋고 믿을만한 회사니까 구입했어요 <br>
<br>
롤 컷팅라인은 너무 지저분해서 먼지날림 심했지만<br>
사용에는 불편함 없네요<br>
겉으로 만졌을 때는 <br>
단단함보단 눅눅한 느낌이 있지만 <br>
실제 사용하는 면적은 보송함을 유지하고 있어 <br>
사용 후기는 만족합니다 <br>
향기도 코를 찌르는 정도까진 아니라<br>
정말 아주 은은 정도라 향기 있는 제품 싫으신 분들도 이정돈 괜찮으실 것 같아요<br>
<br>
최대 단점<br>
- 롤 컷팅 깔끔하게 처리되지않어 먼지날림 심함<br>
<br>
최대 장점<br>
- 가성비 만족
                    
                </div>",https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/201907/10/4182742431243399697/4c9d7a0b-dd96-42a3-8e18-fd056d3ff62e.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/201907/10/4182742431243399697/4c9d7a0b-dd96-42a3-8e18-fd056d3ff62e.jpg
백*영 ,2018.10.12,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    Goooood ♡♡♡
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        패키지가 고급스러워요! 도톰하니 쓰기 좋네요. 다음에도 또 살것같아여 ♡♡♡
                    
                </div>",https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/201810/17/8554848834282924724/44d241c5-2568-40a2-9d2b-8519bc8a6ba6.jpg,https://thumbnail6.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/201810/17/8554848834282924724/44d241c5-2568-40a2-9d2b-8519bc8a6ba6.jpg
backman ,2020.01.07,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    좋아요.
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        배송, 제품, 가격 다 만족합니다. 많이 구입하는 이유를 알 것 같아요.
                    
                </div>",https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202001/7/7899738122430515427/c04b5da8-734f-4a1d-9c00-7d334c8f25eb.jpg,https://thumbnail6.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202001/7/7899738122430515427/c04b5da8-734f-4a1d-9c00-7d334c8f25eb.jpg
이*리 ,2020.12.25,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        저는 화장지 키티아니면 크리넥스만 썻어요<br>
근데 언제부턴가 그 화장지 질도 떨어지드라고요<br>
마트용 온라인용 다르다는평있던데<br>
그런가봐요..<br>
그래서 그냥 저렴하고 어느정도 가성비 위주로 사려고<br>
검색해보니 꽃무늬도 이쁘고<br>
적당하게 쓸만한것같아요<br>
물론 먼저 화장지에 비해 얇은감있지만 그렇다고<br>
쉽게 뜯어지고 그러지않아요<br>
비슷하게 사용하는데도 오히려 뜯어지지않고 절약하는 기분인것같아여<br>
화장지 많이써서 부담스러웠는데 좋네여 <br>
또 구매하러올게요
                    
                </div>",,
Blahbla ,2020.12.23,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    좋아욤
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        몇달전 구매할때는 리뉴얼된 핑크비닐 포장이 왔는데<br>
<br>
이번엔 예전 꽃그림 비닐포장이 왔어요 ㅋㅋ<br>
<br>
쌓아둔 재고가 왔을까요?ㅋㅋㅋ<br>
<br>
품질은 뭐 같을거라 크게 신경은 안쓰이구요<br>
<br>
천연펄프 3중이라 구입했어요<br>
<br>
향이 진하지않아서 쓰는데 거부감없구요<br>
<br>
부드러워서 사용할때도 편안합니다<br>
<br>
찢어지거나 하는 그런것도 없이 품질 좋아서 화장지 구입은 코디로 정착했어요<br>
<br>
선물 받아서 들어온거 아님 코디로 무조건 주문합니다<br>
<br>
지금 쓰고있는 뽀☆ 엉꼬 아파요...휴 <br>
<br>
빨리 코디 쓰고싶네요ㅜㅜㅜㅜㅜㅜㅜ
                    
                </div>",,
Blahbla ,2020.11.16,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    긋긋긋
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        이걸로 정착했어요<br>
뭐 코디 화장지 종류가 아주 많은데<br>
왜 이거냐고 물으시면<br>
그냥 핑크라.......좋아욬ㅋㅋㅋㅋ<br>
이거 쓰기전에<br>
선물들어온 휴지 쓰는데<br>
화장지가 찢어지더라구오???????<br>
와... 얼마나 빡치던지<br>
어이가 없던지<br>
찢어지는 화장지 써본분 계실까몰라요<br>
그래서 다 쓸때까지 참 오래도 기다리다가<br>
이걸로 샀는데<br>
다행히 이제품은 그런 뭣같은 일 없더라구요<br>
그때 그제품 이름을 모르는게 한인데<br>
대충 짐작 가는 브랜드들이라<br>
완전 아닌 브랜드는 코디였어서<br>
코디로 샀고 ㅋㅋ 이걸로 정착입니다!
                    
                </div>",,
조*자 ,2019.06.18,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        일단 3겹치곤 좀 얇아요 너무 얇아 진짜<br>
3겹인지 손으로 뜯어 봤어요<br>
다른 3겹화장지와 비교했을때<br>
같은 양으로 같은액체를 닦으면<br>
얇아서 구멍이 금방나구요<br>
향이 오래간다고 하신분들이 있어 사봤는데<br>
휴지 딱 꺼낼때 빼면<br>
향은 금방사라지구요<br>
휴지하나를 놓고봤은때<br>
높이?라고 해야하나? 암튼 다른휴지보다 살짝<br>
작구요<br>
이런것들을 두고 다른휴지와 비교한다면<br>
향은 그렇다치고 두께나 크기로봤을때<br>
가격좀 더 주고 두꺼운휴지를 사는게<br>
더 적게쓰는것같아 경제적이라는 생각을 해봅니다
                    
                </div>",,
이유라 ,2020.12.21,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    평타 이상
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        10.270원<br>
<br>
크리넥스 데코앤소프트만 사용하다가<br>
할인하길래 구매해봤는데 <br>
코르가즘 쩌네요<br>
화장지 넣어둔 선반에 향수 뿌린줄?<br>
완전 부드럽진 않지만<br>
그렇다고 푸석거리지도 않아 사용하는데<br>
불편함은 없네요<br>
재구매 할꺼같아요
                    
                </div>",https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202012/21/7656144509308119640/08d08a8b-57e1-40be-a734-eb8ed6adecfc.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202012/21/7656144509308119640/08d08a8b-57e1-40be-a734-eb8ed6adecfc.jpg
심*영 ,2020.09.30,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        워낙 휴지를 많이 쓰는 집입니다.<br>
그러다보니 휴지를 항상 사서 쟁여두곤 하는데요;<br>
휴지를 고를 때 엄청 좋은 재질의 도톰하고 비싼 휴지를 고르기보다는 적당히 도톰하고 유해물질 없고, 먼지 많이 날리지 않으면서 적당한 가격, 합리적인 가격의 휴지를 구매하곤 합니다.<br>
이 휴지가 바로 딱 그런 휴지가 아닐까 싶습니다.<br>
은은하게 장미향도 살짝 나는 것고 마음에 들고, 적당한 두께감에 집에서 무난하게 사용할 수 있는 제품이라 생각됩니다. <br>
추가 구매 의사 있습니다.
                    
                </div>",,
쿠로스 ,2021.05.17,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        뭐랄까 휴지가 아니라 빨아쓰는행주의 질감이네요<br>
천같은 느낌? 쫀쫀하다고 해야할까요<br>
실제로 물에 안찢어지는 건 아니지만요~<br>
촉감도 나쁘지않고 두께도 딱 좋아요.<br>
아주 도톰은 아닌데 보통보다 약간 더 도톰?<br>
향도 강하지않고 괜찮아요 ~
                    
                </div>",,
Blahbla ,2021.05.05,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        좋아서 이것만 몇번째 구입해요<br>
<br>
다만 이번에 올때 비닐이 살짝 찢어져서 화장지도 살짝 뜯기고..그랬는데..<br>
<br>
그냥 넘길정도라 그냥 쓰려구요<br>
<br>
저번에는 좀 심하게 윗부분 비닐이 뜯어져서 왔었는데.....<br>
<br>
관리를 좀 더 부탁드립다..<br>
<br>
지금도 너무 편하게 잘 물건 받고 쓰고있지만요..
                    
                </div>",,
히쥬 ,2021.05.10,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        전에 샀던 쿠팡 휴지가 너무 두껍고 뻣뻣해서 <br>
휴지걸이가 안돌아가더라구요..;;;<br>
<br>
다 쓰고 향있는거 사볼까 해서 구매했어요.<br>
이건 두께도 적당하고 부드러운편이고<br>
라벤더향보단 바닐라향이 더 강해요 <br>
느끼느끼... 향때문에 재구매는 안하려구요.
                    
                </div>",,
황*식 ,2021.05.26,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    향이 약해서 좋고 무난해요
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        얇다는 느낌은 크게 들지 않음 적당함<br>
향이 세지 않고 가성비 괜찮음<br>
제가 사용할때에는 피부 반응 같은거 전혀 없음
                    
                </div>",https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202105/26/9004219218146167900/4c4cf9c7-68ff-4df6-a983-8cf03b1beef5.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202105/26/9004219218146167900/4c4cf9c7-68ff-4df6-a983-8cf03b1beef5.jpg
조*형 ,2020.06.17,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        화장지옮긴다고 옷에잠깐기댔는데 먼지가이렇게묻어나는데..너무놀람ㅜ<br>
하나써서반품도못하고..제가그래서 옆구리에한번눌러봤는데먼지가이렇게묻어나는데..<br>
화장지가원래그런건지..이제품이그런건지는비교는못하겠네요
                    
                </div>",https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202006/17/3908809866605638211/d36dac0c-4674-4a0c-8b47-666261698114.jpg,https://thumbnail6.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202006/17/3908809866605638211/d36dac0c-4674-4a0c-8b47-666261698114.jpg
이*진 ,2021.07.01,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        가격대비 품질 좋아요. 다만 다른 화장지에 비해 양은 적은 것 같습니다.
                    
                </div>",,
Lieblings ,2021.06.26,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        여러번 구입했어요<br>
<br>
가격이 11,000대에서 13,000까지 왔다갔디해요
                    
                </div>",,
김*중 ,2018.10.17,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    만족스러워요 
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        처음보는 티슈인데 써보니 좋아요 <br>
부드럽기도 하지만 너덜거리지 않아서<br>
비데하고 나서 쓰기 좋아요<br>
로켓배송으로 하루만에 온 것도 좋아요<br>
<br>
뽀송한 느낌 좋습니다<br>
무형광이라 안심하고 쓰네요~
                    
                </div>",https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/201810/17/98764382237694780/a8aca25f-0e26-446b-8d31-fd93b380a204.jpg,https://thumbnail6.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/201810/17/98764382237694780/a8aca25f-0e26-446b-8d31-fd93b380a204.jpg
이*정 ,2020.03.25,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        가격대로 입니다. 저렴하게 샀으니 그만큼만 생각하면서 쓰자. 손으로 누르면 푹신하게 들어가네요 단단하게 안 감겨 있다는말. 마구마구 뜯어서 막 쓸꺼면 추천합니다. 금액대비 퀄리티를 원하신다면 비추.<br>
<br>
다음줄부터는 써본후기입니다<br>
<br>
며칠써보니 질은 나쁘지않네요.<br>
거칠지않고 조직이 비교적 조밀하다고 할까...<br>
매끄럽고 끈어질때도 힘없이 툭 끈어지는게 아니라<br>
단단한 느낌이  들고 먼지도 날리지않네요
                    
                </div>",,
Blahbla ,2021.06.22,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        핑크색 포장비닐이라 매번 이것만 사는데<br>
<br>
사용할때도 만족이라서 ㅋㅋㅋ 계속 사요 ㅋㅋ
                    
                </div>",,
